VendaID,ClienteID,VeiculoID,DataVenda,VendedorID,Preco,Desconto,PrecoFinal,FormaPagamento
967,509,581,2025-06-27,319,112672,0,112672,À vista
968,343,459,2023-08-10,310,83580,15000,68580,Financiamento
969,485,259,2024-03-26,347,125710,15000,110710,Leasing
970,374,423,2024-03-13,324,118253,2000,116253,Financiamento
971,557,466,2025-04-01,324,136959,15000,121959,Leasing
972,533,584,2025-08-17,326,99425,15000,84425,Financiamento
973,488,209,2023-11-20,332,141717,15000,126717,Leasing
974,563,690,2025-02-28,332,55639,15000,40639,Financiamento
975,331,470,2023-03-11,312,63129,5000,58129,À vista
976,146,467,2026-01-06,307,104768,15000,89768,À vista
977,378,242,2025-11-14,315,110361,0,110361,Financiamento
978,482,259,2023-08-10,323,125710,15000,110710,À vista
979,445,462,2024-03-06,321,141113,0,141113,Financiamento
980,479,508,2025-03-17,310,145802,5000,140802,Leasing
981,382,584,2023-01-29,341,99425,5000,94425,À vista
982,119,528,2025-12-14,348,123893,10000,113893,Financiamento
983,104,381,2025-03-26,350,65958,10000,55958,À vista
984,576,347,2024-11-09,317,92718,5000,87718,Financiamento
985,558,615,2024-12-29,327,67301,0,67301,Financiamento
986,307,497,2025-10-17,315,73847,0,73847,Financiamento
987,455,423,2025-05-08,315,118253,15000,103253,Financiamento
988,594,499,2023-12-17,344,69591,10000,59591,Leasing
989,514,365,2025-09-15,332,81998,15000,66998,Leasing
990,326,264,2023-06-11,330,105381,0,105381,Leasing
991,366,529,2025-10-07,327,68695,15000,53695,Leasing
992,147,577,2025-04-05,308,114287,0,114287,À vista
993,348,577,2024-05-23,324,114287,15000,99287,À vista
994,196,634,2025-07-20,349,109211,10000,99211,Leasing
995,568,670,2023-08-02,304,117064,10000,107064,À vista
996,313,375,2025-09-21,347,67205,5000,62205,Leasing
997,564,467,2024-06-27,346,104768,10000,94768,Leasing
998,286,635,2025-10-08,345,51160,10000,41160,À vista
999,384,472,2023-06-27,327,75585,5000,70585,À vista
1000,448,327,2025-03-30,345,123747,2000,121747,Financiamento
1001,549,265,2025-09-16,304,111244,15000,96244,Leasing
1002,505,250,2024-07-26,316,78994,15000,63994,Financiamento
1003,378,401,2025-04-05,305,98725,15000,83725,Leasing
1004,508,583,2024-12-05,344,96522,15000,81522,Leasing
1005,338,227,2024-09-18,337,137128,10000,127128,Financiamento
1006,545,618,2025-10-24,305,94985,2000,92985,Leasing
1007,326,332,2024-06-22,337,133782,15000,118782,Leasing
1008,103,689,2023-04-25,307,107649,15000,92649,Leasing
1009,482,404,2023-01-24,343,70589,0,70589,À vista
1010,286,220,2023-08-12,343,70061,15000,55061,Financiamento
1011,166,252,2025-05-23,328,141354,10000,131354,À vista
1012,453,336,2025-08-26,311,72493,0,72493,Leasing
1013,235,613,2024-12-16,309,127551,10000,117551,Financiamento
1014,160,448,2024-11-05,324,113356,15000,98356,Financiamento
1015,305,254,2023-12-20,316,60074,5000,55074,Financiamento
1016,313,650,2023-11-30,311,136648,10000,126648,À vista
1017,205,242,2024-08-14,319,110361,2000,108361,Financiamento
1018,520,565,2025-10-03,335,65642,15000,50642,Financiamento
1019,329,530,2024-01-14,312,137389,2000,135389,Leasing
1020,360,590,2025-03-06,342,123081,0,123081,À vista
1021,337,203,2025-07-14,324,140274,15000,125274,À vista
1022,467,265,2024-06-23,344,111244,10000,101244,À vista
1023,491,229,2025-09-03,303,149652,0,149652,Leasing
1024,487,305,2025-06-25,332,57179,2000,55179,À vista
1025,497,556,2023-02-28,345,103330,2000,101330,Financiamento
1026,591,276,2025-08-20,305,64867,10000,54867,Financiamento
1027,142,228,2023-10-28,327,106734,15000,91734,Leasing
1028,443,335,2024-10-02,326,74561,10000,64561,Financiamento
1029,589,399,2024-02-26,331,62994,0,62994,À vista
1030,200,421,2023-10-15,339,115126,15000,100126,Financiamento
1031,491,697,2025-05-31,329,108492,2000,106492,Leasing
1032,330,615,2025-06-07,312,67301,5000,62301,À vista
1033,173,390,2024-02-01,304,91705,15000,76705,À vista
1034,519,484,2025-01-22,329,98063,15000,83063,Financiamento
1035,520,289,2024-04-13,335,76224,2000,74224,Leasing
1036,139,655,2024-10-01,323,61725,10000,51725,À vista
1037,401,523,2023-06-30,320,113693,0,113693,Leasing
1038,443,375,2025-06-21,348,67205,2000,65205,À vista
1039,128,331,2025-07-24,317,53743,2000,51743,Financiamento
1040,469,617,2023-03-06,333,104278,15000,89278,Financiamento
1041,170,649,2025-09-24,346,137226,10000,127226,Leasing
1042,341,490,2023-12-10,347,50362,15000,35362,Leasing
1043,311,597,2025-11-18,339,57192,15000,42192,Financiamento
1044,244,582,2023-02-28,321,92978,0,92978,Financiamento
1045,467,592,2024-05-15,317,111723,15000,96723,Leasing
1046,306,692,2024-08-23,346,88142,10000,78142,Financiamento
1047,475,535,2024-05-26,309,80252,5000,75252,Financiamento
1048,468,592,2024-08-20,320,111723,15000,96723,À vista
1049,457,694,2025-10-08,310,143416,10000,133416,Leasing
1050,425,240,2023-03-10,339,97249,15000,82249,À vista
1051,464,361,2023-07-15,341,116343,0,116343,À vista
1052,404,319,2023-12-29,341,148203,5000,143203,Financiamento
1053,334,603,2025-07-25,337,97288,5000,92288,À vista
1054,188,207,2024-10-14,308,101175,0,101175,Leasing
1055,150,215,2025-08-11,327,69128,15000,54128,Leasing
1056,445,569,2023-11-20,319,88287,10000,78287,À vista
1057,469,610,2023-05-13,342,64643,5000,59643,Financiamento
1058,385,370,2024-07-30,310,54727,0,54727,À vista
1059,311,684,2025-04-23,332,88595,10000,78595,Leasing
1060,586,273,2023-12-19,303,70450,10000,60450,À vista
1061,518,389,2025-06-18,335,103561,5000,98561,Financiamento
1062,421,261,2024-04-09,326,93381,10000,83381,Financiamento
1063,383,576,2025-06-07,331,139200,0,139200,Financiamento
1064,461,635,2023-04-12,339,51160,15000,36160,À vista
1065,437,348,2025-12-04,331,132908,10000,122908,À vista
1066,368,363,2024-06-09,304,54474,15000,39474,À vista
1067,410,326,2023-11-20,316,85117,0,85117,À vista
1068,560,331,2023-06-23,303,53743,0,53743,Financiamento
1069,372,202,2024-09-03,343,106717,2000,104717,À vista
1070,539,407,2023-07-06,307,131007,15000,116007,Financiamento
1071,591,206,2023-08-23,349,92424,2000,90424,À vista
1072,245,520,2025-11-11,302,106740,0,106740,À vista
1073,125,318,2024-06-26,323,114548,15000,99548,Financiamento
1074,593,636,2024-02-13,329,131532,10000,121532,À vista
1075,421,499,2023-05-22,342,69591,5000,64591,À vista
1076,169,554,2025-06-07,347,125259,5000,120259,Leasing
1077,390,534,2024-10-14,324,142938,0,142938,Financiamento
1078,563,457,2024-04-01,335,60931,5000,55931,Financiamento
1079,322,513,2024-12-01,322,60421,2000,58421,À vista
1080,113,497,2025-02-27,310,73847,2000,71847,Leasing
1081,510,367,2025-07-14,325,119712,10000,109712,À vista
1082,488,397,2025-01-12,315,55705,5000,50705,À vista
1083,142,331,2025-07-13,312,53743,10000,43743,Financiamento
1084,323,329,2024-07-10,318,92301,2000,90301,À vista
1085,237,690,2024-06-09,319,55639,0,55639,Leasing
1086,193,567,2023-07-21,305,62678,0,62678,Leasing
1087,530,239,2024-02-15,318,128147,2000,126147,Financiamento
1088,565,535,2024-09-27,307,80252,0,80252,Financiamento
1089,193,559,2023-09-16,326,97861,10000,87861,Financiamento
1090,509,340,2025-07-01,348,66143,0,66143,Financiamento
1091,215,686,2024-07-31,344,82347,2000,80347,Financiamento
1092,384,672,2025-02-01,337,132898,0,132898,Financiamento
1093,253,567,2023-11-28,306,62678,10000,52678,À vista
1094,156,388,2024-05-17,347,88618,2000,86618,Leasing
1095,600,600,2023-12-16,315,123594,10000,113594,Financiamento
1096,290,296,2024-02-08,338,96277,10000,86277,Leasing
1097,454,307,2023-03-19,325,136231,2000,134231,Leasing
1098,195,530,2023-07-11,316,137389,10000,127389,Leasing
1099,181,547,2025-02-25,335,146352,0,146352,À vista
1100,115,237,2024-03-14,335,50014,0,50014,Leasing
1101,552,661,2025-05-10,309,112372,0,112372,Leasing
1102,549,681,2024-05-30,322,132295,0,132295,À vista
1103,106,349,2024-12-11,313,128633,0,128633,À vista
1104,291,488,2023-11-15,315,128811,10000,118811,À vista
1105,152,265,2025-06-07,313,111244,15000,96244,Financiamento
1106,167,394,2025-03-17,308,55104,5000,50104,Leasing
1107,293,595,2024-12-20,304,123063,2000,121063,Financiamento
1108,103,227,2024-02-05,301,137128,0,137128,À vista
1109,556,674,2023-02-17,345,59677,5000,54677,À vista
1110,478,408,2024-08-13,305,116628,2000,114628,Leasing
1111,583,397,2024-10-13,329,55705,5000,50705,Financiamento
1112,324,293,2023-10-03,318,88027,15000,73027,Leasing
1113,157,309,2024-10-09,308,119189,10000,109189,Leasing
1114,161,465,2025-11-24,320,121241,0,121241,Financiamento
1115,137,527,2023-09-19,305,138365,2000,136365,Leasing
1116,268,286,2023-11-11,320,117588,2000,115588,Leasing
1117,140,649,2024-04-28,333,137226,5000,132226,Financiamento
1118,338,508,2024-08-10,346,145802,5000,140802,Financiamento
1119,597,221,2023-05-28,307,51312,5000,46312,Financiamento
1120,121,552,2023-07-01,312,116250,10000,106250,Leasing
1121,362,572,2023-02-16,341,118551,2000,116551,Leasing
1122,204,568,2024-08-30,302,58626,5000,53626,Leasing
1123,528,287,2025-07-19,330,149849,15000,134849,À vista
1124,589,558,2024-07-19,341,137432,10000,127432,À vista
1125,305,451,2024-06-01,319,136443,15000,121443,Financiamento
1126,148,382,2025-08-16,342,149185,10000,139185,Leasing
1127,568,406,2025-10-14,345,57148,2000,55148,Financiamento
1128,294,423,2023-06-12,303,118253,5000,113253,À vista
1129,426,430,2023-10-30,312,69551,15000,54551,Financiamento
1130,156,396,2025-05-12,345,58530,0,58530,Leasing
1131,250,407,2023-04-05,322,131007,15000,116007,À vista
1132,175,675,2025-07-25,331,121455,15000,106455,Financiamento
1133,516,546,2025-07-23,333,103608,15000,88608,Financiamento
1134,359,458,2025-04-05,332,52427,5000,47427,Financiamento
1135,394,514,2025-12-17,337,55437,5000,50437,Financiamento
1136,304,330,2024-06-21,301,128310,0,128310,À vista
1137,393,227,2024-12-12,302,137128,0,137128,À vista
1138,132,462,2025-02-21,338,141113,0,141113,Financiamento
1139,409,575,2025-09-26,309,71222,10000,61222,Leasing
1140,325,551,2025-08-02,336,87778,15000,72778,À vista
1141,565,652,2025-05-19,330,56452,10000,46452,Leasing
1142,178,611,2023-05-11,316,94620,2000,92620,Financiamento
1143,378,362,2023-06-08,319,111054,0,111054,Financiamento
1144,471,497,2025-12-18,342,73847,2000,71847,Leasing
1145,103,362,2024-11-06,309,111054,2000,109054,Leasing
1146,523,381,2024-04-06,343,65958,0,65958,Leasing
1147,300,497,2025-12-07,321,73847,2000,71847,Leasing
1148,237,440,2023-12-30,346,132094,5000,127094,Financiamento
1149,148,236,2023-06-18,303,106071,0,106071,Financiamento
1150,492,570,2023-05-02,317,142854,5000,137854,Financiamento
1151,482,477,2024-07-01,317,123546,2000,121546,Leasing
1152,152,247,2025-08-10,329,148621,2000,146621,Financiamento
1153,368,277,2024-05-11,321,147938,0,147938,Financiamento
1154,299,245,2024-10-05,336,112150,15000,97150,Financiamento
1155,471,664,2023-08-18,317,85490,2000,83490,Leasing
1156,187,421,2023-08-22,339,115126,10000,105126,Financiamento
1157,167,571,2023-12-13,315,105260,0,105260,À vista
1158,218,352,2024-10-21,317,147569,10000,137569,Leasing
1159,393,598,2025-07-06,316,67851,0,67851,Financiamento
1160,407,425,2025-10-22,343,59363,2000,57363,À vista
1161,464,261,2024-09-12,343,93381,15000,78381,À vista
1162,383,341,2025-11-28,313,89489,0,89489,Leasing
1163,463,503,2024-03-28,313,123950,0,123950,À vista
1164,221,412,2024-04-19,347,103621,15000,88621,À vista
1165,400,504,2024-10-27,335,142205,10000,132205,Leasing
1166,352,291,2025-09-21,334,112007,2000,110007,Leasing
1167,313,389,2025-01-14,338,103561,2000,101561,À vista
1168,500,245,2023-01-16,343,112150,2000,110150,Financiamento
1169,203,279,2024-04-22,325,72268,2000,70268,À vista
1170,400,326,2025-10-05,318,85117,2000,83117,Financiamento
1171,109,334,2024-03-15,321,60457,15000,45457,À vista
1172,266,339,2023-12-06,340,75002,5000,70002,Leasing
1173,255,595,2025-04-05,319,123063,5000,118063,À vista
1174,297,415,2023-06-23,346,103049,0,103049,Financiamento
1175,557,578,2024-11-23,312,134847,15000,119847,Financiamento
1176,511,654,2024-08-13,332,113028,10000,103028,À vista
1177,583,505,2025-05-03,328,101783,0,101783,Financiamento
1178,398,302,2025-02-05,302,118956,0,118956,À vista
1179,503,466,2024-01-10,335,136959,5000,131959,À vista
1180,581,597,2024-08-03,341,57192,10000,47192,Leasing
1181,560,265,2024-11-10,344,111244,0,111244,Financiamento
1182,363,413,2023-03-11,307,142921,10000,132921,Financiamento
1183,268,563,2023-07-03,327,85716,2000,83716,Financiamento
1184,505,236,2025-11-16,344,106071,2000,104071,À vista
1185,382,620,2025-06-15,320,90466,15000,75466,Leasing
1186,543,323,2025-06-19,328,100891,15000,85891,À vista
1187,108,464,2023-10-19,342,60030,5000,55030,Financiamento
1188,294,203,2025-06-09,331,140274,2000,138274,À vista
1189,506,405,2023-04-30,306,72058,2000,70058,Financiamento
1190,427,417,2024-08-08,328,77691,10000,67691,Leasing
1191,388,458,2024-08-13,306,52427,2000,50427,Leasing
1192,146,519,2025-10-30,333,120227,0,120227,À vista
1193,459,540,2024-06-14,335,98739,10000,88739,Leasing
1194,111,699,2025-09-26,336,110174,10000,100174,Financiamento
1195,144,661,2025-08-15,321,112372,5000,107372,Leasing
1196,383,416,2023-04-17,331,71944,2000,69944,Financiamento
1197,196,485,2024-10-03,340,68595,2000,66595,Financiamento
1198,433,429,2025-07-25,332,111238,15000,96238,À vista
1199,446,298,2025-11-07,323,144861,2000,142861,À vista
1200,386,435,2023-05-13,315,52401,10000,42401,À vista
1201,480,257,2025-10-07,304,51027,15000,36027,À vista
1202,150,238,2023-11-09,350,111228,0,111228,Leasing
1203,441,621,2025-11-06,315,102905,0,102905,À vista
1204,170,240,2026-01-14,312,97249,2000,95249,Leasing
1205,288,695,2024-05-21,303,61352,10000,51352,Financiamento
1206,358,207,2023-12-17,307,101175,15000,86175,À vista
1207,552,466,2025-08-28,335,136959,10000,126959,Leasing
1208,273,634,2025-10-12,303,109211,0,109211,À vista
1209,274,566,2024-10-16,324,131403,5000,126403,Leasing
1210,590,413,2023-04-05,311,142921,2000,140921,Financiamento
1211,285,570,2025-01-31,312,142854,15000,127854,Leasing
1212,134,281,2023-03-16,332,147949,5000,142949,Leasing
1213,579,266,2025-10-01,310,124960,2000,122960,Leasing
1214,556,294,2024-05-18,318,70151,10000,60151,À vista
1215,542,210,2024-06-29,339,70333,10000,60333,À vista
1216,419,545,2024-01-11,315,105370,0,105370,À vista
1217,569,551,2025-02-15,342,87778,2000,85778,Financiamento
1218,534,602,2023-12-15,324,77122,5000,72122,Leasing
1219,171,363,2024-01-03,332,54474,0,54474,Leasing
1220,534,436,2026-01-11,321,58948,10000,48948,Leasing
1221,361,406,2024-02-21,302,57148,5000,52148,Financiamento
1222,523,316,2023-04-26,336,72957,10000,62957,Financiamento
1223,437,238,2024-12-15,307,111228,10000,101228,Leasing
1224,512,562,2023-10-31,319,74788,10000,64788,Financiamento
1225,234,528,2025-01-11,331,123893,15000,108893,Financiamento
1226,458,614,2025-08-26,303,78487,10000,68487,Leasing
1227,529,563,2023-11-12,317,85716,2000,83716,À vista
1228,398,636,2023-09-29,324,131532,15000,116532,Financiamento
1229,416,552,2026-01-07,325,116250,15000,101250,À vista
1230,198,322,2024-02-17,319,147525,5000,142525,Financiamento
1231,535,517,2023-10-16,313,145386,10000,135386,Leasing
1232,191,299,2024-07-04,310,78582,5000,73582,À vista
1233,237,230,2025-02-18,309,126791,0,126791,Leasing
1234,127,307,2024-08-15,302,136231,2000,134231,Leasing
1235,172,282,2023-07-23,335,138839,5000,133839,Financiamento
1236,504,358,2024-10-31,309,51170,10000,41170,Leasing
1237,133,586,2023-12-13,302,145878,2000,143878,À vista
1238,275,630,2025-09-12,334,74353,10000,64353,Leasing
1239,335,237,2023-12-05,315,50014,0,50014,À vista
1240,504,490,2023-09-26,326,50362,0,50362,Leasing
1241,390,381,2023-11-15,306,65958,5000,60958,À vista
1242,342,546,2023-08-11,334,103608,15000,88608,À vista
1243,367,660,2025-05-01,327,146004,0,146004,Leasing
1244,299,310,2025-08-03,305,57035,5000,52035,À vista
1245,480,355,2025-06-23,340,67895,10000,57895,Financiamento
1246,476,455,2024-12-16,314,136501,0,136501,Leasing
1247,314,593,2025-06-12,334,105191,10000,95191,À vista
1248,127,212,2024-04-07,304,51023,10000,41023,À vista
1249,442,498,2023-05-07,334,55545,5000,50545,À vista
1250,285,286,2023-08-28,338,117588,2000,115588,Leasing
1251,123,509,2024-05-24,310,74275,2000,72275,Leasing
1252,309,288,2024-09-13,345,54348,0,54348,Financiamento
1253,308,206,2025-11-04,312,92424,10000,82424,Leasing
1254,221,211,2023-08-11,335,148611,15000,133611,Financiamento
1255,163,511,2025-07-26,314,80859,15000,65859,Financiamento
1256,226,522,2023-12-26,345,50702,2000,48702,Financiamento
1257,600,642,2024-07-09,319,109516,2000,107516,Leasing
1258,239,287,2024-02-27,348,149849,5000,144849,À vista
1259,177,210,2024-08-27,341,70333,15000,55333,À vista
1260,595,522,2024-02-10,334,50702,0,50702,Leasing
1261,128,697,2025-01-15,333,108492,2000,106492,À vista
1262,496,336,2025-03-20,318,72493,15000,57493,À vista
1263,554,252,2025-07-23,311,141354,10000,131354,Leasing
1264,487,267,2023-08-15,302,128177,15000,113177,À vista
1265,308,239,2025-12-20,339,128147,10000,118147,Leasing
1266,593,696,2023-04-19,335,111225,0,111225,Leasing
1267,364,233,2023-02-09,343,123597,0,123597,Leasing
1268,525,210,2024-06-15,338,70333,15000,55333,Leasing
1269,217,340,2023-02-03,349,66143,15000,51143,Financiamento
1270,308,468,2023-02-12,347,72702,2000,70702,Leasing
1271,493,698,2023-07-04,305,133028,2000,131028,Leasing
1272,320,484,2023-06-13,325,98063,10000,88063,À vista
1273,345,360,2024-12-04,306,130242,2000,128242,Financiamento
1274,143,550,2023-10-12,342,148402,5000,143402,Leasing
1275,116,586,2024-05-09,310,145878,5000,140878,À vista
1276,198,648,2023-03-22,304,104142,2000,102142,Leasing
1277,364,449,2025-10-14,343,121743,2000,119743,À vista
1278,561,500,2023-07-19,309,84937,15000,69937,À vista
1279,391,671,2025-03-07,308,148836,5000,143836,À vista
1280,535,483,2023-05-26,320,147532,5000,142532,À vista
1281,501,501,2025-02-17,341,59988,2000,57988,Leasing
1282,163,479,2023-03-31,341,91900,10000,81900,Financiamento
1283,523,668,2026-01-12,325,67327,10000,57327,Financiamento
1284,366,212,2023-10-26,343,51023,0,51023,À vista
1285,271,688,2024-04-07,328,105430,2000,103430,À vista
1286,411,449,2024-01-31,302,121743,10000,111743,Financiamento
1287,266,223,2025-05-01,328,121158,2000,119158,Leasing
1288,365,250,2023-08-22,310,78994,5000,73994,Financiamento
1289,355,449,2024-12-14,337,121743,0,121743,À vista
1290,432,473,2025-07-27,344,126849,15000,111849,Financiamento
1291,358,384,2025-05-05,350,66666,0,66666,Financiamento
1292,247,226,2024-01-23,344,119559,0,119559,À vista
1293,593,583,2025-04-14,318,96522,5000,91522,À vista
1294,264,655,2025-01-15,309,61725,5000,56725,Leasing
1295,493,487,2024-09-30,305,65036,10000,55036,À vista
1296,195,696,2025-10-19,335,111225,5000,106225,À vista
1297,182,655,2025-07-23,312,61725,5000,56725,À vista
1298,161,311,2023-10-28,324,112380,10000,102380,À vista
1299,337,611,2025-07-01,348,94620,10000,84620,Leasing
1300,169,667,2025-09-11,327,142352,0,142352,À vista
1301,117,460,2023-02-22,325,120122,10000,110122,À vista
1302,524,636,2024-04-27,328,131532,10000,121532,Financiamento
1303,533,249,2025-12-26,342,61774,10000,51774,Leasing
1304,332,586,2024-04-24,343,145878,2000,143878,À vista
1305,367,697,2024-04-02,327,108492,15000,93492,Financiamento
1306,306,555,2024-02-15,320,86571,0,86571,À vista
1307,236,294,2023-06-22,319,70151,10000,60151,À vista
1308,128,479,2023-07-05,341,91900,5000,86900,À vista
1309,543,434,2025-01-11,316,136736,10000,126736,Leasing
1310,475,465,2024-09-29,308,121241,15000,106241,Financiamento
1311,232,673,2024-01-24,339,130416,15000,115416,Financiamento
1312,486,250,2023-12-06,304,78994,2000,76994,Leasing
1313,232,227,2023-11-11,327,137128,10000,127128,À vista
1314,563,242,2024-06-20,341,110361,15000,95361,Leasing
1315,342,222,2023-12-12,309,107139,0,107139,Leasing
1316,570,635,2023-10-13,336,51160,5000,46160,À vista
1317,202,532,2023-01-31,305,112080,5000,107080,Financiamento
1318,518,228,2024-06-24,312,106734,0,106734,Leasing
1319,125,326,2023-10-05,326,85117,10000,75117,Financiamento
1320,528,459,2023-11-15,342,83580,0,83580,Leasing
1321,337,385,2024-07-07,303,77605,10000,67605,Financiamento
1322,295,570,2025-11-26,306,142854,0,142854,Financiamento
1323,442,662,2023-09-30,348,116606,5000,111606,Leasing
1324,502,574,2023-04-06,329,73020,10000,63020,À vista
1325,116,303,2025-04-11,316,56845,10000,46845,Leasing
1326,597,510,2023-03-11,349,130392,2000,128392,Financiamento
1327,174,602,2025-11-22,316,77122,2000,75122,Financiamento
1328,356,289,2024-06-26,325,76224,0,76224,Leasing
1329,288,464,2025-05-18,330,60030,10000,50030,À vista
1330,563,315,2025-09-24,344,68291,15000,53291,Leasing
1331,547,226,2025-04-01,342,119559,10000,109559,Financiamento
1332,562,663,2024-10-09,341,104549,15000,89549,Financiamento
1333,417,489,2023-12-29,302,129788,0,129788,À vista
1334,266,364,2023-03-12,322,76817,10000,66817,Financiamento
1335,588,273,2023-05-05,332,70450,2000,68450,Leasing
1336,385,575,2025-06-27,332,71222,2000,69222,Leasing
1337,160,658,2024-09-27,320,87349,2000,85349,Financiamento
1338,600,341,2023-05-30,343,89489,2000,87489,À vista
1339,554,583,2025-10-23,324,96522,10000,86522,À vista
1340,317,502,2024-07-31,347,74908,0,74908,À vista
1341,176,348,2024-12-10,326,132908,5000,127908,À vista
1342,421,345,2025-06-18,318,149564,2000,147564,Financiamento
1343,261,421,2024-06-23,339,115126,0,115126,À vista
1344,405,637,2025-03-25,336,149785,10000,139785,À vista
1345,466,361,2023-12-26,330,116343,10000,106343,À vista
1346,512,383,2023-10-01,307,116443,10000,106443,À vista
1347,561,319,2024-12-06,315,148203,2000,146203,À vista
1348,195,574,2024-09-22,325,73020,0,73020,Leasing
1349,296,381,2024-02-23,311,65958,0,65958,Financiamento
1350,255,363,2024-05-03,329,54474,0,54474,Financiamento
1351,376,579,2025-06-19,317,132095,10000,122095,Leasing
1352,226,543,2025-03-30,309,91603,2000,89603,Leasing
1353,254,497,2024-09-15,308,73847,2000,71847,Financiamento
1354,156,335,2026-01-12,328,74561,2000,72561,À vista
1355,552,312,2023-05-12,304,112334,0,112334,Leasing
1356,495,316,2023-10-01,324,72957,10000,62957,À vista
1357,127,446,2025-10-23,323,123962,0,123962,À vista
1358,503,463,2025-08-14,346,87006,15000,72006,Financiamento
1359,211,325,2023-08-02,305,78136,15000,63136,Financiamento
1360,347,465,2023-12-08,330,121241,15000,106241,Financiamento
1361,392,359,2025-09-30,308,144422,0,144422,À vista
1362,302,314,2024-08-10,334,99493,15000,84493,Financiamento
1363,150,283,2023-09-21,329,78671,2000,76671,Financiamento
1364,170,477,2025-05-05,332,123546,10000,113546,Financiamento
1365,365,525,2025-08-09,321,141054,2000,139054,Leasing
1366,483,481,2025-09-14,330,114585,2000,112585,À vista
1367,315,659,2025-01-23,318,104619,15000,89619,Financiamento
1368,598,207,2023-06-11,334,101175,5000,96175,Leasing
1369,293,220,2024-08-01,324,70061,0,70061,Financiamento
1370,512,306,2023-05-05,342,74134,0,74134,À vista
1371,453,627,2023-05-29,325,106095,2000,104095,Leasing
1372,129,398,2023-04-17,320,114162,5000,109162,À vista
1373,149,550,2023-04-05,320,148402,10000,138402,Leasing
1374,457,608,2023-10-21,304,64303,2000,62303,Leasing
1375,532,461,2024-03-19,336,123604,2000,121604,À vista
1376,254,606,2024-10-08,347,68660,2000,66660,Leasing
1377,565,661,2023-11-11,313,112372,15000,97372,Leasing
1378,358,381,2025-06-01,347,65958,15000,50958,À vista
1379,333,416,2025-12-04,321,71944,15000,56944,Financiamento
1380,330,364,2023-12-02,301,76817,15000,61817,Leasing
1381,291,544,2025-04-26,317,145799,10000,135799,Leasing
1382,463,292,2025-04-20,321,136421,2000,134421,À vista
1383,105,404,2023-03-03,305,70589,0,70589,Financiamento
1384,344,284,2025-05-17,322,136177,15000,121177,Leasing
1385,405,277,2025-04-02,317,147938,2000,145938,Financiamento
1386,480,454,2024-04-01,315,144452,15000,129452,Financiamento
1387,265,635,2025-06-26,306,51160,5000,46160,Leasing
1388,253,397,2025-02-01,316,55705,10000,45705,Leasing
1389,418,546,2023-09-25,314,103608,15000,88608,Leasing
1390,501,475,2024-12-01,308,62696,10000,52696,Leasing
1391,384,613,2023-03-06,306,127551,2000,125551,Financiamento
1392,483,415,2023-08-10,332,103049,15000,88049,À vista
1393,430,610,2025-05-24,341,64643,0,64643,Leasing
1394,118,521,2024-11-12,344,140522,5000,135522,Leasing
1395,425,328,2024-12-17,315,101043,10000,91043,À vista
1396,168,638,2025-09-21,346,82432,15000,67432,Leasing
1397,227,401,2024-01-29,311,98725,10000,88725,Leasing
1398,335,633,2025-07-04,345,63433,2000,61433,Leasing
1399,553,362,2024-10-16,343,111054,10000,101054,Leasing
1400,265,574,2024-05-28,325,73020,15000,58020,Financiamento
1401,261,243,2025-08-17,333,129392,15000,114392,À vista
1402,442,313,2023-08-14,313,135038,0,135038,À vista
1403,578,573,2025-08-20,304,89404,15000,74404,Leasing
1404,179,516,2025-07-20,314,147230,2000,145230,Leasing
1405,361,624,2023-08-17,336,113639,15000,98639,Leasing
1406,137,665,2024-01-18,332,92836,5000,87836,Leasing
1407,400,357,2024-06-05,336,138872,5000,133872,Leasing
1408,197,337,2025-04-04,321,147961,0,147961,À vista
1409,560,245,2025-12-24,340,112150,15000,97150,Financiamento
1410,471,247,2023-07-30,333,148621,0,148621,À vista
1411,173,669,2023-06-30,307,107652,15000,92652,Financiamento
1412,145,682,2023-03-28,333,107352,5000,102352,Financiamento
1413,487,298,2025-02-03,308,144861,15000,129861,Financiamento
1414,329,268,2024-07-31,340,64086,0,64086,Leasing
1415,234,685,2025-06-12,323,125396,15000,110396,À vista
1416,577,523,2025-05-27,325,113693,0,113693,Financiamento
1417,402,284,2024-07-24,349,136177,15000,121177,Leasing
1418,339,695,2023-09-09,306,61352,5000,56352,À vista
1419,176,305,2024-04-14,327,57179,15000,42179,Leasing
1420,207,461,2023-03-13,302,123604,2000,121604,Financiamento
1421,347,437,2024-11-09,327,97201,10000,87201,Leasing
1422,487,346,2025-08-25,332,147143,0,147143,Financiamento
1423,115,276,2024-08-23,325,64867,15000,49867,À vista
1424,272,373,2025-03-17,309,141503,5000,136503,Leasing
1425,342,643,2024-05-27,332,131368,5000,126368,À vista
1426,236,372,2025-10-31,310,143183,5000,138183,À vista
1427,254,213,2025-10-22,320,110585,15000,95585,Financiamento
1428,148,324,2024-04-23,349,62876,10000,52876,Leasing
1429,583,325,2024-09-13,301,78136,15000,63136,Leasing
1430,312,364,2025-03-08,305,76817,0,76817,Financiamento
1431,115,473,2024-10-01,313,126849,0,126849,Financiamento
1432,444,502,2023-03-01,335,74908,0,74908,Leasing
1433,504,311,2025-08-06,330,112380,10000,102380,Financiamento
1434,546,546,2024-09-23,325,103608,5000,98608,À vista
1435,146,485,2025-11-27,341,68595,15000,53595,Leasing
